id,created,uuid,parent_uuid,event,task_action,failed,changed,playbook,play,task,role,job_id,host_id,host_name
2510,2020-03-21 05:05:26.078812+00,ee798a19-3866-4b15-91f0-428d1d93613a,0242ac12-0005-9efd-6796-00000000000e,runner_on_start,"""rpm_key""",f,f,epel.yml,use galaxy epel role,Import EPEL GPG key.,geerlingguy.repo-epel,92,4,host0320b
2511,2020-03-21 05:05:26.138735+00,870b01f3-b9d8-478d-a305-0dba902fb9b2,0242ac12-0005-9efd-6796-00000000000e,runner_on_start,"""rpm_key""",f,f,epel.yml,use galaxy epel role,Import EPEL GPG key.,geerlingguy.repo-epel,92,5,host0320c
2512,2020-03-21 05:05:26.806847+00,382a389e-654f-4f82-9ef3-a0b8af3ae2ae,0242ac12-0005-9efd-6796-00000000000e,runner_on_skipped,"""rpm_key""",f,f,epel.yml,use galaxy epel role,Import EPEL GPG key.,geerlingguy.repo-epel,92,4,host0320b
2513,2020-03-21 05:05:26.818559+00,c0c9b160-84eb-46fa-b454-d6f27925ca50,0242ac12-0005-9efd-6796-00000000000e,runner_on_skipped,"""rpm_key""",f,f,epel.yml,use galaxy epel role,Import EPEL GPG key.,geerlingguy.repo-epel,92,5,host0320c
2514,2020-03-21 05:05:26.826156+00,becceffc-fbe3-45ed-8a45-fc3cb4464df8,82cce176-6bed-4a7a-b6b7-31449fbf81e0,playbook_on_stats,,f,f,epel.yml,"","","",92,,""
2515,2020-03-21 05:05:39.979245+00,ce35e1bf-0e97-4ff9-abda-1364d66d1aee,"",verbose,,f,f,"","","","",94,,""
2516,2020-03-21 05:05:40.629832+00,c5edd1c2-2563-4d24-aeb6-807abc93f8d1,"",playbook_on_start,,f,f,apache_role.yml,"","","",94,,""
2517,2020-03-21 05:05:40.632637+00,0242ac12-0005-5a33-68b1-000000000007,c5edd1c2-2563-4d24-aeb6-807abc93f8d1,playbook_on_play_start,,f,f,apache_role.yml,use galaxy apache role,"","",94,,""
2518,2020-03-21 05:05:40.644049+00,0242ac12-0005-5a33-68b1-00000000001e,0242ac12-0005-5a33-68b1-000000000007,playbook_on_task_start,"""gather_facts""",f,f,apache_role.yml,use galaxy apache role,Gathering Facts,"",94,,""
2519,2020-03-21 05:05:40.644862+00,ebb25849-cf34-4743-a22d-351828e4b4e0,0242ac12-0005-5a33-68b1-00000000001e,runner_on_start,"""gather_facts""",f,f,apache_role.yml,use galaxy apache role,Gathering Facts,"",94,6,host0320a
2520,2020-03-21 05:05:40.683098+00,3ab4a405-75b9-4040-b363-9693b36f8ae4,0242ac12-0005-5a33-68b1-00000000001e,runner_on_start,"""gather_facts""",f,f,apache_role.yml,use galaxy apache role,Gathering Facts,"",94,7,host0320c
2521,2020-03-21 05:05:43.351883+00,187b40e7-000a-406e-b323-511ab5eddb96,0242ac12-0005-5a33-68b1-00000000001e,runner_on_ok,"""gather_facts""",f,f,apache_role.yml,use galaxy apache role,Gathering Facts,"",94,7,host0320c
2522,2020-03-21 05:05:43.339263+00,d0de5eb0-96e6-4e68-8d57-8ec1068ed13b,0242ac12-0005-5a33-68b1-00000000001e,runner_on_ok,"""gather_facts""",f,f,apache_role.yml,use galaxy apache role,Gathering Facts,"",94,6,host0320a
2523,2020-03-21 05:05:43.390375+00,0242ac12-0005-5a33-68b1-00000000000c,0242ac12-0005-5a33-68b1-000000000007,playbook_on_task_start,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include OS-specific variables.,geerlingguy.apache,94,,""
2524,2020-03-21 05:05:43.391714+00,59a93eb9-c419-4623-85a9-2f1d3caa04e8,0242ac12-0005-5a33-68b1-00000000000c,runner_on_start,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include OS-specific variables.,geerlingguy.apache,94,6,host0320a
2525,2020-03-21 05:05:43.441019+00,b5f58483-06b2-4fcc-b66a-bea9ca3c8548,0242ac12-0005-5a33-68b1-00000000000c,runner_on_start,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include OS-specific variables.,geerlingguy.apache,94,7,host0320c
2526,2020-03-21 05:05:44.036771+00,f0bd1cc0-c112-4037-b886-8ddfe0afdf12,0242ac12-0005-5a33-68b1-00000000000c,runner_on_ok,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include OS-specific variables.,geerlingguy.apache,94,6,host0320a
2527,2020-03-21 05:05:44.072775+00,a60afe42-d207-46f8-853b-da905a1398a2,0242ac12-0005-5a33-68b1-00000000000c,runner_on_ok,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include OS-specific variables.,geerlingguy.apache,94,7,host0320c
2528,2020-03-21 05:05:44.092759+00,f6125e9b-e5b4-4764-b586-cb9ce532ee32,0242ac12-0005-5a33-68b1-00000000000d,runner_on_start,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include variables for Amazon Linux.,geerlingguy.apache,94,6,host0320a
2529,2020-03-21 05:05:44.091683+00,0242ac12-0005-5a33-68b1-00000000000d,0242ac12-0005-5a33-68b1-000000000007,playbook_on_task_start,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include variables for Amazon Linux.,geerlingguy.apache,94,,""
2530,2020-03-21 05:05:44.163314+00,a49d8e9f-2f40-4741-b878-6dce111222df,0242ac12-0005-5a33-68b1-00000000000d,runner_on_start,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include variables for Amazon Linux.,geerlingguy.apache,94,7,host0320c
2531,2020-03-21 05:05:44.651913+00,a20e01e4-709b-4e25-a990-ebb93d1eb267,0242ac12-0005-5a33-68b1-00000000000d,runner_on_skipped,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include variables for Amazon Linux.,geerlingguy.apache,94,7,host0320c
2532,2020-03-21 05:05:44.670722+00,0242ac12-0005-5a33-68b1-00000000000e,0242ac12-0005-5a33-68b1-000000000007,playbook_on_task_start,"""set_fact""",f,f,apache_role.yml,use galaxy apache role,Define apache_packages.,geerlingguy.apache,94,,""
2533,2020-03-21 05:05:44.611711+00,f343d042-7596-4913-9b1d-751ca655bd2d,0242ac12-0005-5a33-68b1-00000000000d,runner_on_skipped,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include variables for Amazon Linux.,geerlingguy.apache,94,6,host0320a
2534,2020-03-21 05:05:44.67198+00,1f0721ff-2372-4402-8a17-5b6d944dd125,0242ac12-0005-5a33-68b1-00000000000e,runner_on_start,"""set_fact""",f,f,apache_role.yml,use galaxy apache role,Define apache_packages.,geerlingguy.apache,94,6,host0320a
2535,2020-03-21 05:05:44.723992+00,a3ca1483-a3dc-463a-83ab-db0d453a3b7d,0242ac12-0005-5a33-68b1-00000000000e,runner_on_start,"""set_fact""",f,f,apache_role.yml,use galaxy apache role,Define apache_packages.,geerlingguy.apache,94,7,host0320c
2536,2020-03-21 05:05:45.398908+00,61dbeb38-8d1a-4a68-8536-497faf49594c,0242ac12-0005-5a33-68b1-00000000000e,runner_on_ok,"""set_fact""",f,f,apache_role.yml,use galaxy apache role,Define apache_packages.,geerlingguy.apache,94,6,host0320a
2537,2020-03-21 05:05:45.453461+00,0242ac12-0005-5a33-68b1-00000000000f,0242ac12-0005-5a33-68b1-000000000007,playbook_on_task_start,"""include_tasks""",f,f,apache_role.yml,use galaxy apache role,include_tasks,geerlingguy.apache,94,,""
2538,2020-03-21 05:05:45.430228+00,43253b42-1168-4320-b975-0334d64bdb25,0242ac12-0005-5a33-68b1-00000000000e,runner_on_ok,"""set_fact""",f,f,apache_role.yml,use galaxy apache role,Define apache_packages.,geerlingguy.apache,94,7,host0320c
2539,2020-03-21 05:05:45.454799+00,2898fd42-c690-438c-918e-c0607173a5e1,0242ac12-0005-5a33-68b1-00000000000f,runner_on_start,"""include_tasks""",f,f,apache_role.yml,use galaxy apache role,include_tasks,geerlingguy.apache,94,6,host0320a
2540,2020-03-21 05:05:45.514309+00,02ec82f8-61b3-4d67-a42e-c1c19aced1b2,0242ac12-0005-5a33-68b1-00000000000f,runner_on_start,"""include_tasks""",f,f,apache_role.yml,use galaxy apache role,include_tasks,geerlingguy.apache,94,7,host0320c
2541,2020-03-21 05:05:46.173153+00,e4eceaf6-536a-4762-9a5c-ce1d1b79f342,0242ac12-0005-5a33-68b1-00000000000f,runner_on_ok,"""include_tasks""",f,f,apache_role.yml,use galaxy apache role,include_tasks,geerlingguy.apache,94,6,host0320a
2542,2020-03-21 05:05:46.237124+00,7b908a0b-85eb-452c-aa09-897a16a9bc9e,0242ac12-0005-5a33-68b1-00000000000f,runner_on_ok,"""include_tasks""",f,f,apache_role.yml,use galaxy apache role,include_tasks,geerlingguy.apache,94,7,host0320c
2543,2020-03-21 05:05:46.275024+00,e059c2eb-30ce-43a4-a7fb-f5c60d26c654,0242ac12-0005-5a33-68b1-00000000000f,playbook_on_include,"""include_tasks""",f,f,apache_role.yml,use galaxy apache role,include_tasks,geerlingguy.apache,94,,""
2544,2020-03-21 05:05:46.293814+00,0242ac12-0005-5a33-68b1-00000000004d,0242ac12-0005-5a33-68b1-000000000007,playbook_on_task_start,"""package""",f,t,apache_role.yml,use galaxy apache role,Ensure Apache is installed on RHEL.,geerlingguy.apache,94,,""
2545,2020-03-21 05:05:46.298372+00,dc44f0d8-aadc-4861-8a07-75603b974721,0242ac12-0005-5a33-68b1-00000000004d,runner_on_start,"""package""",f,f,apache_role.yml,use galaxy apache role,Ensure Apache is installed on RHEL.,geerlingguy.apache,94,6,host0320a
2546,2020-03-21 05:05:46.340824+00,daa8d81d-641c-43fa-808e-46f921c8e977,0242ac12-0005-5a33-68b1-00000000004d,runner_on_start,"""package""",f,f,apache_role.yml,use galaxy apache role,Ensure Apache is installed on RHEL.,geerlingguy.apache,94,7,host0320c
2547,2020-03-21 05:06:00.55642+00,7f98fd66-721c-432a-b62c-588e2ca5f67a,0242ac12-0005-5a33-68b1-00000000004d,runner_on_ok,"""package""",f,t,apache_role.yml,use galaxy apache role,Ensure Apache is installed on RHEL.,geerlingguy.apache,94,6,host0320a
2548,2020-03-21 05:06:26.207265+00,fb1def22-ba34-42f9-9698-9d0c71b6fb2a,0242ac12-0005-5a33-68b1-00000000004d,runner_on_ok,"""package""",f,t,apache_role.yml,use galaxy apache role,Ensure Apache is installed on RHEL.,geerlingguy.apache,94,7,host0320c
2549,2020-03-21 05:06:26.230138+00,c09e1485-87c1-4dae-9bea-eb4b7c57be76,0242ac12-0005-5a33-68b1-000000000010,runner_on_start,"""command""",f,f,apache_role.yml,use galaxy apache role,Get installed version of Apache.,geerlingguy.apache,94,6,host0320a
2550,2020-03-21 05:06:26.225924+00,0242ac12-0005-5a33-68b1-000000000010,0242ac12-0005-5a33-68b1-000000000007,playbook_on_task_start,"""command""",f,f,apache_role.yml,use galaxy apache role,Get installed version of Apache.,geerlingguy.apache,94,,""
2551,2020-03-21 05:06:26.288209+00,333c11a2-c4e3-4197-9ceb-22862039f264,0242ac12-0005-5a33-68b1-000000000010,runner_on_start,"""command""",f,f,apache_role.yml,use galaxy apache role,Get installed version of Apache.,geerlingguy.apache,94,7,host0320c
2552,2020-03-21 05:06:28.156905+00,4101c3a9-2c46-42e4-8f08-d9ef396250cb,0242ac12-0005-5a33-68b1-000000000010,runner_on_ok,"""command""",f,f,apache_role.yml,use galaxy apache role,Get installed version of Apache.,geerlingguy.apache,94,7,host0320c
2553,2020-03-21 05:06:28.174907+00,dc8fbf80-2af7-4aeb-88d2-7bb8bc49044a,0242ac12-0005-5a33-68b1-000000000010,runner_on_ok,"""command""",f,f,apache_role.yml,use galaxy apache role,Get installed version of Apache.,geerlingguy.apache,94,6,host0320a
2554,2020-03-21 05:06:28.215039+00,01fc705d-6803-46d7-ab2c-c421ed7d33e2,0242ac12-0005-5a33-68b1-000000000011,runner_on_start,"""set_fact""",f,f,apache_role.yml,use galaxy apache role,Create apache_version variable.,geerlingguy.apache,94,6,host0320a
2555,2020-03-21 05:06:28.213941+00,0242ac12-0005-5a33-68b1-000000000011,0242ac12-0005-5a33-68b1-000000000007,playbook_on_task_start,"""set_fact""",f,f,apache_role.yml,use galaxy apache role,Create apache_version variable.,geerlingguy.apache,94,,""
2556,2020-03-21 05:06:28.270424+00,c4f2bdca-81f3-437e-80da-5b3598495648,0242ac12-0005-5a33-68b1-000000000011,runner_on_start,"""set_fact""",f,f,apache_role.yml,use galaxy apache role,Create apache_version variable.,geerlingguy.apache,94,7,host0320c
2557,2020-03-21 05:06:28.778641+00,fe3acc95-2f95-47a0-b74e-a8524bae7185,0242ac12-0005-5a33-68b1-000000000011,runner_on_ok,"""set_fact""",f,f,apache_role.yml,use galaxy apache role,Create apache_version variable.,geerlingguy.apache,94,6,host0320a
2558,2020-03-21 05:06:28.838751+00,0242ac12-0005-5a33-68b1-000000000012,0242ac12-0005-5a33-68b1-000000000007,playbook_on_task_start,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include Apache 2.2 variables.,geerlingguy.apache,94,,""
2559,2020-03-21 05:06:28.840134+00,70676660-b4fc-4718-9394-b3480247f98b,0242ac12-0005-5a33-68b1-000000000012,runner_on_start,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include Apache 2.2 variables.,geerlingguy.apache,94,6,host0320a
2560,2020-03-21 05:06:28.806505+00,81c56485-83d6-4020-897e-110308ad7e90,0242ac12-0005-5a33-68b1-000000000011,runner_on_ok,"""set_fact""",f,f,apache_role.yml,use galaxy apache role,Create apache_version variable.,geerlingguy.apache,94,7,host0320c
2561,2020-03-21 05:06:28.890962+00,8543868c-984a-4d93-82b8-50c4c4e2f65c,0242ac12-0005-5a33-68b1-000000000012,runner_on_start,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include Apache 2.2 variables.,geerlingguy.apache,94,7,host0320c
2562,2020-03-21 05:06:29.461229+00,d279959c-eb23-451c-b816-e0dcc618b185,0242ac12-0005-5a33-68b1-000000000012,runner_on_skipped,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include Apache 2.2 variables.,geerlingguy.apache,94,6,host0320a
2563,2020-03-21 05:06:29.474674+00,69e6f4af-2199-4b03-aa65-ce1acc40e851,0242ac12-0005-5a33-68b1-000000000012,runner_on_skipped,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include Apache 2.2 variables.,geerlingguy.apache,94,7,host0320c
2564,2020-03-21 05:06:29.510133+00,0242ac12-0005-5a33-68b1-000000000013,0242ac12-0005-5a33-68b1-000000000007,playbook_on_task_start,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include Apache 2.4 variables.,geerlingguy.apache,94,,""
2565,2020-03-21 05:06:29.511172+00,e21c5168-ec20-49eb-9862-8bf71de94ad4,0242ac12-0005-5a33-68b1-000000000013,runner_on_start,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include Apache 2.4 variables.,geerlingguy.apache,94,6,host0320a
2566,2020-03-21 05:06:29.550752+00,9badb240-baa1-441f-87dd-3be741383ff8,0242ac12-0005-5a33-68b1-000000000013,runner_on_start,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include Apache 2.4 variables.,geerlingguy.apache,94,7,host0320c
2567,2020-03-21 05:06:30.129806+00,0242ac12-0005-5a33-68b1-000000000014,0242ac12-0005-5a33-68b1-000000000007,playbook_on_task_start,"""include_tasks""",f,f,apache_role.yml,use galaxy apache role,Configure Apache.,geerlingguy.apache,94,,""
2568,2020-03-21 05:06:30.130775+00,7826e597-ea75-4f7f-80bf-6206d0404eb0,0242ac12-0005-5a33-68b1-000000000014,runner_on_start,"""include_tasks""",f,f,apache_role.yml,use galaxy apache role,Configure Apache.,geerlingguy.apache,94,6,host0320a
2569,2020-03-21 05:06:30.075091+00,2a8cf5d3-1bda-44b1-9af8-a047b702409b,0242ac12-0005-5a33-68b1-000000000013,runner_on_ok,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include Apache 2.4 variables.,geerlingguy.apache,94,6,host0320a
2570,2020-03-21 05:06:30.087401+00,ec22721c-687d-4905-9a61-3b782639d34f,0242ac12-0005-5a33-68b1-000000000013,runner_on_ok,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include Apache 2.4 variables.,geerlingguy.apache,94,7,host0320c
2571,2020-03-21 05:06:30.177907+00,a99e94e2-6ee2-4009-8eec-2b40640ac747,0242ac12-0005-5a33-68b1-000000000014,runner_on_start,"""include_tasks""",f,f,apache_role.yml,use galaxy apache role,Configure Apache.,geerlingguy.apache,94,7,host0320c
2572,2020-03-21 05:06:30.783+00,59281061-65fc-457f-a152-bdf481c051e3,0242ac12-0005-5a33-68b1-000000000014,playbook_on_include,"""include_tasks""",f,f,apache_role.yml,use galaxy apache role,Configure Apache.,geerlingguy.apache,94,,""
2573,2020-03-21 05:06:30.692841+00,33cd20e7-cafe-479f-b995-bdf6a468b68d,0242ac12-0005-5a33-68b1-000000000014,runner_on_ok,"""include_tasks""",f,f,apache_role.yml,use galaxy apache role,Configure Apache.,geerlingguy.apache,94,6,host0320a
2574,2020-03-21 05:06:30.719881+00,74643fea-d6b6-4e89-94ed-33b4f82f76a9,0242ac12-0005-5a33-68b1-000000000014,runner_on_ok,"""include_tasks""",f,f,apache_role.yml,use galaxy apache role,Configure Apache.,geerlingguy.apache,94,7,host0320c
2575,2020-03-21 05:06:30.805768+00,0242ac12-0005-5a33-68b1-000000000091,0242ac12-0005-5a33-68b1-000000000007,playbook_on_task_start,"""lineinfile""",f,f,apache_role.yml,use galaxy apache role,Configure Apache.,geerlingguy.apache,94,,""
2576,2020-03-21 05:06:30.806844+00,75db0b1a-f400-4cbf-82ca-2e71c07beaae,0242ac12-0005-5a33-68b1-000000000091,runner_on_start,"""lineinfile""",f,f,apache_role.yml,use galaxy apache role,Configure Apache.,geerlingguy.apache,94,6,host0320a
2577,2020-03-21 05:06:30.850764+00,9308e4f9-f133-4cbf-891b-614b71e614e6,0242ac12-0005-5a33-68b1-000000000091,runner_on_start,"""lineinfile""",f,f,apache_role.yml,use galaxy apache role,Configure Apache.,geerlingguy.apache,94,7,host0320c
2578,2020-03-21 05:06:32.464361+00,db7b6914-0f20-434a-8b27-0bc09e4ab58d,0242ac12-0005-5a33-68b1-000000000091,runner_item_on_ok,"""lineinfile""",f,f,apache_role.yml,use galaxy apache role,Configure Apache.,geerlingguy.apache,94,6,host0320a
2579,2020-03-21 05:06:32.466729+00,6f13b113-d6aa-499f-9fe8-13aca4c0bc3d,0242ac12-0005-5a33-68b1-000000000091,runner_on_ok,"""lineinfile""",f,f,apache_role.yml,use galaxy apache role,Configure Apache.,geerlingguy.apache,94,6,host0320a
2580,2020-03-21 05:06:32.487632+00,6abae8ab-0cef-4040-a62a-a32cef59b617,0242ac12-0005-5a33-68b1-000000000091,runner_item_on_ok,"""lineinfile""",f,f,apache_role.yml,use galaxy apache role,Configure Apache.,geerlingguy.apache,94,7,host0320c
2581,2020-03-21 05:06:32.489156+00,b02d8b6a-72a3-4fa4-855d-ac28e82ea7e7,0242ac12-0005-5a33-68b1-000000000091,runner_on_ok,"""lineinfile""",f,f,apache_role.yml,use galaxy apache role,Configure Apache.,geerlingguy.apache,94,7,host0320c
2582,2020-03-21 05:06:32.525699+00,428c4baa-47d2-4de6-85aa-2257e2e5396f,0242ac12-0005-5a33-68b1-000000000092,runner_on_start,"""stat""",f,f,apache_role.yml,use galaxy apache role,Check whether certificates defined in vhosts exist.,geerlingguy.apache,94,6,host0320a
2583,2020-03-21 05:06:32.524565+00,0242ac12-0005-5a33-68b1-000000000092,0242ac12-0005-5a33-68b1-000000000007,playbook_on_task_start,"""stat""",f,f,apache_role.yml,use galaxy apache role,Check whether certificates defined in vhosts exist.,geerlingguy.apache,94,,""
2584,2020-03-21 05:06:32.575817+00,8da5ff21-3c5e-4021-88d3-2bd9c72e09fc,0242ac12-0005-5a33-68b1-000000000092,runner_on_start,"""stat""",f,f,apache_role.yml,use galaxy apache role,Check whether certificates defined in vhosts exist.,geerlingguy.apache,94,7,host0320c
2585,2020-03-21 05:06:33.093089+00,10bfb3c9-2e55-4b9c-b6d4-3e9d6c2611f9,0242ac12-0005-5a33-68b1-000000000092,runner_on_skipped,"""stat""",f,f,apache_role.yml,use galaxy apache role,Check whether certificates defined in vhosts exist.,geerlingguy.apache,94,6,host0320a
2586,2020-03-21 05:06:33.144524+00,0242ac12-0005-5a33-68b1-000000000093,0242ac12-0005-5a33-68b1-000000000007,playbook_on_task_start,"""template""",f,f,apache_role.yml,use galaxy apache role,Add apache vhosts configuration.,geerlingguy.apache,94,,""
2587,2020-03-21 05:06:33.146038+00,bcea96fa-13b6-4d4f-bee5-a04964b04f4b,0242ac12-0005-5a33-68b1-000000000093,runner_on_start,"""template""",f,f,apache_role.yml,use galaxy apache role,Add apache vhosts configuration.,geerlingguy.apache,94,6,host0320a
2588,2020-03-21 05:06:33.122794+00,9f1fa1bb-6902-4de8-8362-acbeedc1b810,0242ac12-0005-5a33-68b1-000000000092,runner_on_skipped,"""stat""",f,f,apache_role.yml,use galaxy apache role,Check whether certificates defined in vhosts exist.,geerlingguy.apache,94,7,host0320c
2589,2020-03-21 05:06:33.194828+00,fd8cb390-9a98-45f5-a1f1-555206135dfc,0242ac12-0005-5a33-68b1-000000000093,runner_on_start,"""template""",f,f,apache_role.yml,use galaxy apache role,Add apache vhosts configuration.,geerlingguy.apache,94,7,host0320c
2590,2020-03-21 05:06:35.479035+00,bfc76f74-1d96-41f7-8c13-610e99c30c5f,0242ac12-0005-5a33-68b1-000000000093,runner_on_ok,"""template""",f,f,apache_role.yml,use galaxy apache role,Add apache vhosts configuration.,geerlingguy.apache,94,6,host0320a
2591,2020-03-21 05:06:35.500471+00,d226ec79-a63c-4868-9a9a-31c6ad724ce1,0242ac12-0005-5a33-68b1-000000000093,runner_on_ok,"""template""",f,f,apache_role.yml,use galaxy apache role,Add apache vhosts configuration.,geerlingguy.apache,94,7,host0320c
